ax,ay,az,gx,gy,gz,quality
-0.067260742,0.678833008,0.662719727,-29.47998047,-48.27880859,-72.81494141,1
-0.067260742,0.678833008,0.662719727,-29.47998047,-48.27880859,-72.81494141,1
-0.067260742,0.521362305,0.662719727,-29.47998047,-48.27880859,-72.81494141,1
-0.067260742,0.521362305,-1.557128906,-29.47998047,-48.27880859,-72.81494141,1
-0.067260742,0.521362305,-1.557128906,-48.21777344,-48.27880859,-72.81494141,1
-0.067260742,0.521362305,-1.557128906,-48.21777344,0.366210938,-72.81494141,1
-0.067260742,0.521362305,-1.557128906,-48.21777344,0.366210938,33.14208984,1
-0.823242188,0.521362305,-1.557128906,-48.21777344,0.366210938,33.14208984,1
-0.823242188,0.812255859,-1.557128906,-48.21777344,0.366210938,33.14208984,1
-0.823242188,0.812255859,-1.557128906,-48.21777344,0.366210938,33.14208984,1
-0.823242188,0.812255859,-0.467163086,-48.21777344,0.366210938,33.14208984,1
-0.823242188,0.812255859,-0.467163086,-75.31738281,0.366210938,33.14208984,1
-0.823242188,0.812255859,-0.467163086,-75.31738281,-97.29003906,33.14208984,1
-0.823242188,0.812255859,-0.467163086,-75.31738281,-97.29003906,33.14208984,1
-0.823242188,0.812255859,-0.467163086,-75.31738281,-97.29003906,98.44970703,1
0.406738281,0.812255859,-0.467163086,-75.31738281,-97.29003906,98.44970703,1
0.406738281,0.823364258,-0.467163086,-75.31738281,-97.29003906,98.44970703,1
0.406738281,0.823364258,-0.007324219,-75.31738281,-97.29003906,98.44970703,1
0.406738281,0.823364258,-0.007324219,2.44140625,-97.29003906,98.44970703,1
0.406738281,0.823364258,-0.007324219,2.44140625,14.34326172,98.44970703,1
0.406738281,0.823364258,-0.007324219,2.44140625,14.34326172,-60.24169922,1
0.626586914,0.823364258,-0.007324219,2.44140625,14.34326172,-60.24169922,1
0.626586914,0.823364258,-0.007324219,2.44140625,14.34326172,-60.24169922,1
0.626586914,0.505493164,-0.007324219,2.44140625,14.34326172,-60.24169922,1
0.626586914,0.505493164,-0.142089844,2.44140625,14.34326172,-60.24169922,1
0.626586914,0.505493164,-0.142089844,65.91796875,14.34326172,-60.24169922,1
0.626586914,0.505493164,-0.142089844,65.91796875,32.65380859,-60.24169922,1
