ax,ay,az,gx,gy,gz,quality
-0.406982422,0.024658203,0.945800781,3.234863281,-8.178710938,0.671386719,0
-0.406982422,0.024658203,0.945800781,3.234863281,-8.178710938,0.244140625,0
-0.095947266,0.024658203,0.945800781,3.234863281,-8.178710938,0.244140625,0
-0.095947266,0.029785156,0.945800781,3.234863281,-8.178710938,0.244140625,0
-0.095947266,0.029785156,1.00390625,3.234863281,-8.178710938,0.244140625,0
-0.095947266,0.029785156,1.00390625,3.234863281,-8.178710938,0.244140625,0
-0.095947266,0.029785156,1.00390625,4.272460938,-8.178710938,0.244140625,0
-0.095947266,0.029785156,1.00390625,4.272460938,19.77539063,0.244140625,0
-0.095947266,0.029785156,1.00390625,4.272460938,19.77539063,-0.48828125,0
-0.388305664,0.029785156,1.00390625,4.272460938,19.77539063,-0.48828125,0
-0.388305664,-0.005371094,1.00390625,4.272460938,19.77539063,-0.48828125,0
-0.388305664,-0.005371094,0.908203125,4.272460938,19.77539063,-0.48828125,0
-0.388305664,-0.005371094,0.908203125,4.272460938,19.77539063,-0.48828125,0
-0.388305664,-0.005371094,0.908203125,1.708984375,19.77539063,-0.48828125,0
-0.388305664,-0.005371094,0.908203125,1.708984375,0.793457031,-0.48828125,0
-0.388305664,-0.005371094,0.908203125,1.708984375,0.793457031,-0.854492188,0
-0.453369141,-0.005371094,0.908203125,1.708984375,0.793457031,-0.854492188,0
-0.453369141,-0.005371094,0.908203125,1.708984375,0.793457031,-0.854492188,0
-0.453369141,0.004272461,0.908203125,1.708984375,0.793457031,-0.854492188,0
-0.453369141,0.004272461,0.951416016,1.708984375,0.793457031,-0.854492188,0
-0.453369141,0.004272461,0.951416016,-0.366210938,0.793457031,-0.854492188,0
-0.453369141,0.004272461,0.951416016,-0.366210938,-21.36230469,-0.854492188,0
-0.453369141,0.004272461,0.951416016,-0.366210938,-21.36230469,-0.366210938,0
-0.453369141,0.004272461,0.951416016,-0.366210938,-21.36230469,-0.366210938,0
-0.125488281,0.004272461,0.951416016,-0.366210938,-21.36230469,-0.366210938,0
-0.125488281,0.071777344,0.951416016,-0.366210938,-21.36230469,-0.366210938,0
-0.125488281,0.071777344,1.008666992,-0.366210938,-21.36230469,-0.366210938,0
-0.125488281,0.071777344,1.008666992,-5.493164063,-21.36230469,-0.366210938,0
-0.125488281,0.071777344,1.008666992,-5.493164063,13.73291016,-0.366210938,0
-0.125488281,0.071777344,1.008666992,-5.493164063,13.73291016,-1.098632813,0
-0.182739258,0.071777344,1.008666992,-5.493164063,13.73291016,-1.098632813,0
-0.182739258,0.052734375,1.008666992,-5.493164063,13.73291016,-1.098632813,0
-0.182739258,0.052734375,1.008666992,-5.493164063,13.73291016,-1.098632813,0
-0.182739258,0.052734375,1.018676758,-5.493164063,13.73291016,-1.098632813,0
-0.182739258,0.052734375,1.018676758,-5.493164063,13.73291016,-1.098632813,0
-0.182739258,0.052734375,1.018676758,-0.671386719,13.73291016,-1.098632813,0
-0.182739258,0.052734375,1.018676758,-0.671386719,20.14160156,-1.098632813,0
-0.182739258,0.052734375,1.018676758,-0.671386719,20.14160156,0.9765625,0
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
0.007080078,-0.156616211,1.015380859,3.234863281,-0.244140625,1.037597656,1
